,arch_name,arch,config,Num_conv,Num_denses,Num_pooling,Num_normalization,Num_droputs,KW,Filters,drop_ratio,num_simulation,folder,metric_presets,tags,accuracy,precision,recall,f1_score,roc_auc
455,architecture_7conv_3dense_13,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1025', '2']",config1,7,3,0,0,3,50_cte,16_cte,0.5_cte,sim_5,fold_3,['ClassificationPreset'],"['N_None', 'P_None', 'D_Parcial', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.5,0.5,0.06666666666666667,0.11764705882352941,0.22888888888888886
456,architecture_7conv_3dense_13,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1025', '2']",config2,7,3,0,0,3,5_cte,16_cte,0.5_cte,sim_7,fold_3,['ClassificationPreset'],"['N_None', 'P_None', 'D_Parcial', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.5,0.5,0.06666666666666667,0.11764705882352941,0.22888888888888886
457,architecture_7conv_3dense_14,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'N', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1025', '2']",config1,7,3,0,1,3,50_cte,16_cte,0.5_cte,sim_2,fold_3,['ClassificationPreset'],"['N_Parcial', 'P_None', 'D_Parcial', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.5,0.5,0.06666666666666667,0.11764705882352941,0.22888888888888886
458,architecture_7conv_3dense_14,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'N', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1025', '2']",config2,7,3,0,1,3,5_cte,16_cte,0.5_cte,sim_7,fold_2,['ClassificationPreset'],"['N_Parcial', 'P_None', 'D_Parcial', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.5,0.5,0.06666666666666667,0.11764705882352941,0.22888888888888886
459,architecture_7conv_3dense_15,"['C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1025', '2']",config1,7,3,0,7,3,50_cte,16_cte,0.5_cte,sim_6,fold_3,['ClassificationPreset'],"['N_Full', 'P_None', 'D_Parcial', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.5,0.5,0.06666666666666667,0.11764705882352941,0.22888888888888886
460,architecture_7conv_3dense_15,"['C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1025', '2']",config2,7,3,0,7,3,5_cte,16_cte,0.5_cte,sim_9,fold_5,['ClassificationPreset'],"['N_Full', 'P_None', 'D_Parcial', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.5,0.5,0.06666666666666667,0.11764705882352941,0.22888888888888886
461,architecture_7conv_3dense_16,"['C', 'C', 'N', 'C', 'C', 'N', 'C', 'C', 'N', 'C', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1025', '2']",config1,7,3,0,3,3,50_cte,16_cte,0.5_cte,sim_1,fold_4,['ClassificationPreset'],"['N_Full', 'P_None', 'D_Parcial', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.5,0.5,0.06666666666666667,0.11764705882352941,0.22888888888888886
462,architecture_7conv_3dense_16,"['C', 'C', 'N', 'C', 'C', 'N', 'C', 'C', 'N', 'C', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1025', '2']",config2,7,3,0,3,3,5_cte,16_cte,0.5_cte,sim_1,fold_4,['ClassificationPreset'],"['N_Full', 'P_None', 'D_Parcial', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.5,0.5,0.06666666666666667,0.11764705882352941,0.22888888888888886
463,architecture_7conv_3dense_17,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'P', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1025', '2']",config1,7,3,1,0,3,50_cte,16_cte,0.5_cte,sim_9,fold_2,['ClassificationPreset'],"['N_None', 'P_Parcial', 'D_Parcial', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.5,0.5,0.06666666666666667,0.11764705882352941,0.22888888888888886
464,architecture_7conv_3dense_17,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'P', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1025', '2']",config2,7,3,1,0,3,5_cte,16_cte,0.5_cte,sim_1,fold_4,['ClassificationPreset'],"['N_None', 'P_Parcial', 'D_Parcial', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.5,0.5,0.06666666666666667,0.11764705882352941,0.22888888888888886
465,architecture_7conv_3dense_18,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'N', 'P', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1025', '2']",config1,7,3,1,1,3,50_cte,16_cte,0.5_cte,sim_2,fold_4,['ClassificationPreset'],"['N_Parcial', 'P_Parcial', 'D_Parcial', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.5,0.5,0.06666666666666667,0.11764705882352941,0.22888888888888886
466,architecture_7conv_3dense_18,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'N', 'P', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1025', '2']",config2,7,3,1,1,3,5_cte,16_cte,0.5_cte,sim_9,fold_2,['ClassificationPreset'],"['N_Parcial', 'P_Parcial', 'D_Parcial', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.5,0.5,0.06666666666666667,0.11764705882352941,0.22888888888888886
467,architecture_7conv_3dense_19,"['C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'P', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1025', '2']",config1,7,3,1,7,3,50_cte,16_cte,0.5_cte,sim_10,fold_5,['ClassificationPreset'],"['N_Full', 'P_Parcial', 'D_Parcial', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.5,0.5,0.06666666666666667,0.11764705882352941,0.22888888888888886
468,architecture_7conv_3dense_19,"['C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'P', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1025', '2']",config2,7,3,1,7,3,5_cte,16_cte,0.5_cte,sim_9,fold_2,['ClassificationPreset'],"['N_Full', 'P_Parcial', 'D_Parcial', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.5,0.5,0.06666666666666667,0.11764705882352941,0.22888888888888886
469,architecture_7conv_3dense_20,"['C', 'C', 'N', 'C', 'C', 'N', 'C', 'C', 'N', 'C', 'P', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1025', '2']",config1,7,3,1,3,3,50_cte,16_cte,0.5_cte,sim_9,fold_2,['ClassificationPreset'],"['N_Full', 'P_Parcial', 'D_Parcial', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.5,0.5,0.06666666666666667,0.11764705882352941,0.22888888888888886
470,architecture_7conv_3dense_20,"['C', 'C', 'N', 'C', 'C', 'N', 'C', 'C', 'N', 'C', 'P', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1025', '2']",config2,7,3,1,3,3,5_cte,16_cte,0.5_cte,sim_8,fold_1,['ClassificationPreset'],"['N_Full', 'P_Parcial', 'D_Parcial', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.5,0.5,0.06666666666666667,0.11764705882352941,0.22888888888888886
471,architecture_7conv_3dense_21,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1025', '2']",config1,7,3,0,0,3,50_cte,16_cte,0.5_cte,sim_2,fold_5,['ClassificationPreset'],"['N_None', 'P_None', 'D_Parcial', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.5,0.5,0.06666666666666667,0.11764705882352941,0.22888888888888886
472,architecture_7conv_3dense_21,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1025', '2']",config2,7,3,0,0,3,5_cte,16_cte,0.5_cte,sim_1,fold_1,['ClassificationPreset'],"['N_None', 'P_None', 'D_Parcial', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.5,0.5,0.06666666666666667,0.11764705882352941,0.22888888888888886
473,architecture_7conv_3dense_22,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'N', 'P', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1025', '2']",config1,7,3,1,1,3,50_cte,16_cte,0.5_cte,sim_10,fold_4,['ClassificationPreset'],"['N_Parcial', 'P_Parcial', 'D_Parcial', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.5,0.5,0.06666666666666667,0.11764705882352941,0.22888888888888886
474,architecture_7conv_3dense_22,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'N', 'P', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1025', '2']",config2,7,3,1,1,3,5_cte,16_cte,0.5_cte,sim_6,fold_1,['ClassificationPreset'],"['N_Parcial', 'P_Parcial', 'D_Parcial', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.5,0.5,0.06666666666666667,0.11764705882352941,0.22888888888888886
475,architecture_7conv_3dense_23,"['C', 'N', 'P', 'C', 'N', 'P', 'C', 'N', 'P', 'C', 'N', 'P', 'C', 'N', 'P', 'C', 'N', 'P', 'C', 'N', 'P', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1025', '2']",config1,7,3,7,7,3,50_cte,16_cte,0.5_cte,sim_8,fold_2,['ClassificationPreset'],"['N_Full', 'P_Full', 'D_Parcial', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.5,0.5,0.06666666666666667,0.11764705882352941,0.22888888888888886
476,architecture_7conv_3dense_23,"['C', 'N', 'P', 'C', 'N', 'P', 'C', 'N', 'P', 'C', 'N', 'P', 'C', 'N', 'P', 'C', 'N', 'P', 'C', 'N', 'P', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1025', '2']",config2,7,3,7,7,3,5_cte,16_cte,0.5_cte,sim_8,fold_1,['ClassificationPreset'],"['N_Full', 'P_Full', 'D_Parcial', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.5,0.5,0.06666666666666667,0.11764705882352941,0.22888888888888886
477,architecture_7conv_3dense_24,"['C', 'C', 'N', 'P', 'C', 'C', 'N', 'P', 'C', 'C', 'N', 'P', 'C', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1025', '2']",config1,7,3,3,3,3,50_cte,16_cte,0.5_cte,sim_3,fold_1,['ClassificationPreset'],"['N_Full', 'P_Full', 'D_Parcial', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.5,0.5,0.06666666666666667,0.11764705882352941,0.22888888888888886
478,architecture_7conv_3dense_24,"['C', 'C', 'N', 'P', 'C', 'C', 'N', 'P', 'C', 'C', 'N', 'P', 'C', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1025', '2']",config2,7,3,3,3,3,5_cte,16_cte,0.5_cte,sim_2,fold_4,['ClassificationPreset'],"['N_Full', 'P_Full', 'D_Parcial', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.5,0.5,0.06666666666666667,0.11764705882352941,0.22888888888888886
479,architecture_7conv_3dense_25,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'flatten', 'F', 'F', 'F', 'D', '2048', '1025', '2']",config1,7,3,0,0,1,50_cte,16_cte,0.5_cte,sim_9,fold_4,['ClassificationPreset'],"['N_None', 'P_None', 'D_Full', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.5,0.5,0.06666666666666667,0.11764705882352941,0.22888888888888886
480,architecture_7conv_3dense_25,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'flatten', 'F', 'F', 'F', 'D', '2048', '1025', '2']",config2,7,3,0,0,1,5_cte,16_cte,0.5_cte,sim_2,fold_5,['ClassificationPreset'],"['N_None', 'P_None', 'D_Full', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.5,0.5,0.06666666666666667,0.11764705882352941,0.22888888888888886
481,architecture_7conv_3dense_26,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'N', 'flatten', 'F', 'F', 'F', 'D', '2048', '1025', '2']",config1,7,3,0,1,1,50_cte,16_cte,0.5_cte,sim_5,fold_1,['ClassificationPreset'],"['N_Parcial', 'P_None', 'D_Full', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.5,0.5,0.06666666666666667,0.11764705882352941,0.22888888888888886
482,architecture_7conv_3dense_26,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'N', 'flatten', 'F', 'F', 'F', 'D', '2048', '1025', '2']",config2,7,3,0,1,1,5_cte,16_cte,0.5_cte,sim_1,fold_1,['ClassificationPreset'],"['N_Parcial', 'P_None', 'D_Full', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.5,0.5,0.06666666666666667,0.11764705882352941,0.22888888888888886
483,architecture_7conv_3dense_27,"['C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'flatten', 'F', 'F', 'F', 'D', '2048', '1025', '2']",config1,7,3,0,7,1,50_cte,16_cte,0.5_cte,sim_8,fold_2,['ClassificationPreset'],"['N_Full', 'P_None', 'D_Full', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.5,0.5,0.06666666666666667,0.11764705882352941,0.22888888888888886
484,architecture_7conv_3dense_27,"['C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'flatten', 'F', 'F', 'F', 'D', '2048', '1025', '2']",config2,7,3,0,7,1,5_cte,16_cte,0.5_cte,sim_2,fold_1,['ClassificationPreset'],"['N_Full', 'P_None', 'D_Full', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.5,0.5,0.06666666666666667,0.11764705882352941,0.22888888888888886
485,architecture_7conv_7dense_16,"['C', 'C', 'N', 'C', 'C', 'N', 'C', 'C', 'N', 'C', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1707', '1366', '1025', '684', '343', '2']",config1,7,7,0,3,7,50_cte,16_cte,0.5_cte,sim_2,fold_3,['ClassificationPreset'],"['N_Full', 'P_None', 'D_Parcial', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.48333333333333334,0.0,0.0,0.0,0.2833333333333333
486,architecture_7conv_7dense_16,"['C', 'C', 'N', 'C', 'C', 'N', 'C', 'C', 'N', 'C', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1707', '1366', '1025', '684', '343', '2']",config2,7,7,0,3,7,5_cte,16_cte,0.5_cte,sim_1,fold_4,['ClassificationPreset'],"['N_Full', 'P_None', 'D_Parcial', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.48333333333333334,0.0,0.0,0.0,0.2833333333333333
487,architecture_7conv_7dense_17,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'P', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1707', '1366', '1025', '684', '343', '2']",config1,7,7,1,0,7,50_cte,16_cte,0.5_cte,sim_2,fold_1,['ClassificationPreset'],"['N_None', 'P_Parcial', 'D_Parcial', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.48333333333333334,0.0,0.0,0.0,0.2833333333333333
488,architecture_7conv_7dense_17,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'P', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1707', '1366', '1025', '684', '343', '2']",config2,7,7,1,0,7,5_cte,16_cte,0.5_cte,sim_8,fold_1,['ClassificationPreset'],"['N_None', 'P_Parcial', 'D_Parcial', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.48333333333333334,0.0,0.0,0.0,0.2833333333333333
489,architecture_7conv_7dense_18,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'N', 'P', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1707', '1366', '1025', '684', '343', '2']",config1,7,7,1,1,7,50_cte,16_cte,0.5_cte,sim_7,fold_5,['ClassificationPreset'],"['N_Parcial', 'P_Parcial', 'D_Parcial', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.48333333333333334,0.0,0.0,0.0,0.2833333333333333
490,architecture_7conv_7dense_18,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'N', 'P', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1707', '1366', '1025', '684', '343', '2']",config2,7,7,1,1,7,5_cte,16_cte,0.5_cte,sim_1,fold_1,['ClassificationPreset'],"['N_Parcial', 'P_Parcial', 'D_Parcial', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.48333333333333334,0.0,0.0,0.0,0.2833333333333333
491,architecture_7conv_7dense_19,"['C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'P', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1707', '1366', '1025', '684', '343', '2']",config1,7,7,1,7,7,50_cte,16_cte,0.5_cte,sim_8,fold_5,['ClassificationPreset'],"['N_Full', 'P_Parcial', 'D_Parcial', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.48333333333333334,0.0,0.0,0.0,0.2833333333333333
492,architecture_7conv_7dense_19,"['C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'P', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1707', '1366', '1025', '684', '343', '2']",config2,7,7,1,7,7,5_cte,16_cte,0.5_cte,sim_9,fold_4,['ClassificationPreset'],"['N_Full', 'P_Parcial', 'D_Parcial', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.48333333333333334,0.0,0.0,0.0,0.2833333333333333
493,architecture_7conv_7dense_20,"['C', 'C', 'N', 'C', 'C', 'N', 'C', 'C', 'N', 'C', 'P', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1707', '1366', '1025', '684', '343', '2']",config1,7,7,1,3,7,50_cte,16_cte,0.5_cte,sim_10,fold_2,['ClassificationPreset'],"['N_Full', 'P_Parcial', 'D_Parcial', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.48333333333333334,0.0,0.0,0.0,0.2833333333333333
494,architecture_7conv_7dense_20,"['C', 'C', 'N', 'C', 'C', 'N', 'C', 'C', 'N', 'C', 'P', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1707', '1366', '1025', '684', '343', '2']",config2,7,7,1,3,7,5_cte,16_cte,0.5_cte,sim_1,fold_4,['ClassificationPreset'],"['N_Full', 'P_Parcial', 'D_Parcial', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.48333333333333334,0.0,0.0,0.0,0.2833333333333333
495,architecture_7conv_7dense_21,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1707', '1366', '1025', '684', '343', '2']",config1,7,7,0,0,7,50_cte,16_cte,0.5_cte,sim_5,fold_4,['ClassificationPreset'],"['N_None', 'P_None', 'D_Parcial', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.48333333333333334,0.0,0.0,0.0,0.2833333333333333
496,architecture_7conv_7dense_21,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1707', '1366', '1025', '684', '343', '2']",config2,7,7,0,0,7,5_cte,16_cte,0.5_cte,sim_1,fold_4,['ClassificationPreset'],"['N_None', 'P_None', 'D_Parcial', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.48333333333333334,0.0,0.0,0.0,0.2833333333333333
497,architecture_7conv_7dense_22,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'N', 'P', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1707', '1366', '1025', '684', '343', '2']",config1,7,7,1,1,7,50_cte,16_cte,0.5_cte,sim_1,fold_4,['ClassificationPreset'],"['N_Parcial', 'P_Parcial', 'D_Parcial', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.48333333333333334,0.0,0.0,0.0,0.2833333333333333
498,architecture_7conv_7dense_22,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'N', 'P', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1707', '1366', '1025', '684', '343', '2']",config2,7,7,1,1,7,5_cte,16_cte,0.5_cte,sim_4,fold_2,['ClassificationPreset'],"['N_Parcial', 'P_Parcial', 'D_Parcial', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.48333333333333334,0.0,0.0,0.0,0.2833333333333333
499,architecture_7conv_7dense_23,"['C', 'N', 'P', 'C', 'N', 'P', 'C', 'N', 'P', 'C', 'N', 'P', 'C', 'N', 'P', 'C', 'N', 'P', 'C', 'N', 'P', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1707', '1366', '1025', '684', '343', '2']",config1,7,7,7,7,7,50_cte,16_cte,0.5_cte,sim_1,fold_4,['ClassificationPreset'],"['N_Full', 'P_Full', 'D_Parcial', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.48333333333333334,0.0,0.0,0.0,0.2833333333333333
500,architecture_7conv_7dense_24,"['C', 'C', 'N', 'P', 'C', 'C', 'N', 'P', 'C', 'C', 'N', 'P', 'C', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1707', '1366', '1025', '684', '343', '2']",config1,7,7,3,3,7,50_cte,16_cte,0.5_cte,sim_4,fold_2,['ClassificationPreset'],"['N_Full', 'P_Full', 'D_Parcial', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.48333333333333334,0.42857142857142855,0.1,0.16216216216216217,0.4066666666666666
501,architecture_7conv_7dense_24,"['C', 'C', 'N', 'P', 'C', 'C', 'N', 'P', 'C', 'C', 'N', 'P', 'C', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1707', '1366', '1025', '684', '343', '2']",config2,7,7,3,3,7,5_cte,16_cte,0.5_cte,sim_1,fold_4,['ClassificationPreset'],"['N_Full', 'P_Full', 'D_Parcial', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.48333333333333334,0.42857142857142855,0.1,0.16216216216216217,0.4066666666666666
502,architecture_7conv_7dense_25,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'flatten', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'D', 'F', '2048', '1707', '1366', '1025', '684', '343', '2']",config1,7,7,0,0,2,50_cte,16_cte,0.5_cte,sim_8,fold_5,['ClassificationPreset'],"['N_None', 'P_None', 'D_Full', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.48333333333333334,0.42857142857142855,0.1,0.16216216216216217,0.4066666666666666
503,architecture_7conv_7dense_25,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'flatten', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'D', 'F', '2048', '1707', '1366', '1025', '684', '343', '2']",config2,7,7,0,0,2,5_cte,16_cte,0.5_cte,sim_1,fold_1,['ClassificationPreset'],"['N_None', 'P_None', 'D_Full', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.48333333333333334,0.42857142857142855,0.1,0.16216216216216217,0.4066666666666666
504,architecture_7conv_7dense_26,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'N', 'flatten', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'D', 'F', '2048', '1707', '1366', '1025', '684', '343', '2']",config1,7,7,0,1,2,50_cte,16_cte,0.5_cte,sim_5,fold_2,['ClassificationPreset'],"['N_Parcial', 'P_None', 'D_Full', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.48333333333333334,0.42857142857142855,0.1,0.16216216216216217,0.4066666666666666
505,architecture_7conv_7dense_26,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'N', 'flatten', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'D', 'F', '2048', '1707', '1366', '1025', '684', '343', '2']",config2,7,7,0,1,2,5_cte,16_cte,0.5_cte,sim_4,fold_1,['ClassificationPreset'],"['N_Parcial', 'P_None', 'D_Full', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.48333333333333334,0.42857142857142855,0.1,0.16216216216216217,0.4066666666666666
506,architecture_7conv_7dense_27,"['C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'flatten', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'D', 'F', '2048', '1707', '1366', '1025', '684', '343', '2']",config1,7,7,0,7,2,50_cte,16_cte,0.5_cte,sim_7,fold_1,['ClassificationPreset'],"['N_Full', 'P_None', 'D_Full', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.48333333333333334,0.42857142857142855,0.1,0.16216216216216217,0.4066666666666666
507,architecture_7conv_7dense_27,"['C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'flatten', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'D', 'F', '2048', '1707', '1366', '1025', '684', '343', '2']",config2,7,7,0,7,2,5_cte,16_cte,0.5_cte,sim_9,fold_3,['ClassificationPreset'],"['N_Full', 'P_None', 'D_Full', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.48333333333333334,0.42857142857142855,0.1,0.16216216216216217,0.4066666666666666
